"2017-12-05 14:07:06.010462","[-27.94, -26.33, -30.38, -27.3, -28.45]"
"2017-12-05 14:07:16.102342","[-27.24, -26.86, -26.58, -26.76, -27.88]"
"2017-12-05 14:07:26.190043","[-27.23, -26.56, -27.11, -29.16, -25.85]"
"2017-12-05 14:07:36.281821","[-27.62, -26.27, -27.97, -26.25, -28.26]"
"2017-12-05 14:07:46.369766","[-25.48, -28.13, -28.42, -27.23, -26.26]"
"2017-12-05 14:07:56.461529","[-29.47, -27.74, -26.62, -27.7, -26.31]"
"2017-12-05 14:08:06.549266","[-26.23, -28.27, -26.39, -28.89, -28.07]"
"2017-12-05 14:08:16.640980","[-26.56, -27.98, -26.91, -26.97, -27.06]"
"2017-12-05 14:08:26.732878","[-25.99, -27.84, -28.14, -30.06, -27.05]"
"2017-12-05 14:08:36.820577","[-26.53, -26.3, -27.33, -27.16, -27.83]"
"2017-12-05 14:08:46.912458","[-27.09, -26.72, -25.65, -26.39, -26.34]"
"2017-12-05 14:08:57.000158","[-28.1, -27.31, -28.7, -28.37, -25.95]"
"2017-12-05 14:09:07.092039","[-27.5, -28.7, -29.85, -26.03, -25.55]"
"2017-12-05 14:09:17.179745","[-40.08, -28.47, -26.46, -27.72, -27.91]"
"2017-12-05 14:09:27.271624","[-26.53, -26.48, -39.91, -25.66, -26.76]"
"2017-12-05 14:09:37.359323","[-27.0, -26.82, -28.55, -28.3, -27.46]"
"2017-12-05 14:09:47.451202","[-24.66, -26.57, -25.91, -25.57, -25.97]"
"2017-12-05 14:09:57.538920","[-28.78, -26.61, -28.86, -26.86, -28.1]"
"2017-12-05 14:10:07.630661","[-37.45, -27.94, -26.91, -27.27, -27.03]"
"2017-12-05 14:10:17.718486","[-27.7, -26.84, -26.58, -29.11, -25.6]"
"2017-12-05 14:10:27.810389","[-27.97, -27.96, -26.28, -26.94, -25.77]"
"2017-12-05 14:10:37.898082","[-27.37, -26.14, -25.76, -26.73, -26.38]"
"2017-12-05 14:10:47.989845","[-25.53, -26.16, -27.0, -27.11, -27.54]"
"2017-12-05 14:10:58.065398","[-26.51, -38.92, -28.83, -160.11, -243.66]"
"2017-12-05 14:11:08.120309","[-200.08, -209.62, -176.08, -188.29, -273.15]"
"2017-12-05 14:11:18.183480","[-198.09, -164.59, -137.67, 24.94, -273.15]"
"2017-12-05 14:11:28.263033","[-2.18, 24.75, 24.83, 24.81, -273.15]"
"2017-12-05 14:11:38.346651","[11.65, 24.71, 24.8, 24.76, -273.15]"
"2017-12-05 14:11:48.426213","[13.85, 24.77, 24.86, 24.85, -273.15]"
"2017-12-05 14:11:58.505772","[14.02, 24.79, 24.81, 24.82, -273.15]"
"2017-12-05 14:12:08.585324","[19.86, 24.74, 24.82, 24.75, -273.15]"
"2017-12-05 14:12:18.668964","[22.36, 24.91, 24.79, 24.85, -273.15]"
"2017-12-05 14:12:28.748519","[22.24, 24.78, 24.68, 24.8, -273.15]"
"2017-12-05 14:12:38.828060","[22.05, 24.82, 24.84, 24.83, -273.15]"
"2017-12-05 14:12:48.911692","[21.81, 24.82, 24.76, 24.78, -273.15]"
"2017-12-05 14:12:58.991250","[21.13, 24.76, 24.85, 24.78, -273.15]"
"2017-12-05 14:13:09.070804","[19.81, 24.76, 24.83, 24.79, -273.15]"
"2017-12-05 14:13:19.150357","[12.89, 24.8, 24.9, 24.9, -273.15]"
"2017-12-05 14:13:29.233990","[13.78, 24.82, 24.87, 24.69, -273.15]"
"2017-12-05 14:13:39.313553","[13.79, 24.8, 24.82, 24.82, -273.15]"
"2017-12-05 14:13:49.393110","[13.73, 24.77, 24.76, 24.71, -273.15]"
"2017-12-05 14:13:59.476726","[13.46, 24.87, 24.85, 24.81, -273.15]"
"2017-12-05 14:14:09.556286","[13.34, 24.83, 24.85, 24.88, -273.15]"
"2017-12-05 14:14:19.635842","[13.2, 24.77, 24.76, 24.82, -273.15]"
"2017-12-05 14:14:29.719475","[13.13, 24.78, 24.83, 24.76, -273.15]"
"2017-12-05 14:14:39.799032","[12.77, 24.8, 24.94, 24.75, -273.15]"
"2017-12-05 14:14:49.878587","[11.84, 24.73, 24.8, 24.79, -273.15]"
"2017-12-05 14:14:59.958141","[10.94, 24.79, 24.84, 24.8, -273.15]"
"2017-12-05 14:15:10.041758","[11.86, 24.71, 24.81, 24.78, -273.15]"
"2017-12-05 14:15:20.121321","[11.92, 24.69, 24.68, 24.7, -273.15]"
"2017-12-05 14:15:30.200879","[12.12, 24.81, 24.7, 24.76, -273.15]"
"2017-12-05 14:15:40.280438","[20.97, 24.83, 24.75, 24.81, -273.15]"
"2017-12-05 14:15:50.364051","[20.91, 24.86, 24.84, 24.88, -273.15]"
"2017-12-05 14:16:00.443606","[20.63, 24.82, 24.83, 24.76, -273.15]"
"2017-12-05 14:16:10.523171","[20.69, 24.83, 24.79, 24.75, -273.15]"
"2017-12-05 14:16:20.602727","[20.04, 24.87, 24.87, 24.76, -273.15]"
"2017-12-05 14:16:30.686337","[20.7, 24.76, 24.72, 24.82, -273.15]"
"2017-12-05 14:16:40.765901","[21.48, 24.75, 24.7, 24.83, -273.15]"
"2017-12-05 14:16:50.845448","[21.63, 24.79, 24.83, 24.76, -273.15]"
"2017-12-05 14:17:00.929083","[21.62, 24.76, 24.9, 24.78, -273.15]"
"2017-12-05 14:17:11.008646","[21.57, 24.78, 24.75, 24.82, -273.15]"
"2017-12-05 14:17:21.088204","[22.35, 24.72, 24.78, 24.77, -273.15]"
"2017-12-05 14:17:31.167757","[24.14, 24.8, 24.88, 24.76, -273.15]"
"2017-12-05 14:17:41.251381","[24.16, 24.79, 24.86, 24.7, -273.15]"
"2017-12-05 14:17:51.330942","[24.07, 24.85, 24.83, 24.78, -273.15]"
"2017-12-05 14:18:01.410507","[24.05, 24.79, 24.85, 24.84, -273.15]"
"2017-12-05 14:18:11.494128","[24.14, 24.83, 24.96, 24.76, -273.15]"
"2017-12-05 14:18:21.573694","[24.15, 24.76, 24.82, 24.8, -273.15]"
"2017-12-05 14:18:31.653280","[24.15, 24.83, 24.84, 24.79, -273.15]"
"2017-12-05 14:18:41.732796","[24.13, 24.84, 24.82, 24.78, -273.15]"
"2017-12-05 14:18:51.816412","[24.09, 24.81, 24.81, 24.85, -273.15]"
"2017-12-05 14:19:01.895987","[24.15, 24.84, 24.85, 24.78, -273.15]"
"2017-12-05 14:19:11.975544","[24.19, 24.84, 24.85, 24.84, -273.15]"
"2017-12-05 14:19:22.059160","[24.11, 24.77, 24.74, 24.7, -273.15]"
"2017-12-05 14:19:32.138725","[24.1, 24.76, 24.75, 24.84, -273.15]"
"2017-12-05 14:19:42.218276","[24.15, 24.76, 24.82, 24.69, -273.15]"
"2017-12-05 14:19:52.301902","[24.12, 24.83, 24.83, 24.83, -273.15]"
"2017-12-05 14:20:02.381467","[24.07, 24.81, 24.75, 24.81, -273.15]"
"2017-12-05 14:20:12.461022","[24.1, 24.84, 24.86, 24.78, -273.15]"
"2017-12-05 14:20:22.540581","[24.15, 24.89, 24.62, 24.86, -273.15]"
"2017-12-05 14:20:32.624214","[20.76, 24.82, 24.78, 24.82, -273.15]"
"2017-12-05 14:20:42.703772","[21.49, 24.7, 24.95, 24.86, -273.15]"
"2017-12-05 14:20:52.783321","[20.88, 24.84, 24.73, 23.69, -273.15]"
"2017-12-05 14:21:02.866939","[20.96, 24.6, 24.74, 24.64, -273.15]"
"2017-12-05 14:21:12.946516","[21.53, 24.76, 24.67, 24.95, -273.15]"
"2017-12-05 14:21:23.026071","[22.02, 24.65, 24.73, 25.05, -273.15]"
"2017-12-05 14:21:33.109566","[21.54, 24.77, 25.05, 24.84, -273.15]"
"2017-12-05 14:21:43.189252","[21.39, 24.98, 25.13, 24.91, -273.15]"
"2017-12-05 14:21:53.268846","[20.77, 24.85, 24.99, 24.77, -273.15]"
"2017-12-05 14:22:03.352319","[21.31, 24.52, 25.01, 25.24, -273.15]"
"2017-12-05 14:22:13.431966","[21.15, 24.8, 24.67, 24.74, -273.15]"
"2017-12-05 14:22:23.511556","[20.86, 24.76, 24.79, 24.54, -273.15]"
"2017-12-05 14:22:33.595061","[20.34, 24.76, 24.94, 24.37, -273.15]"
"2017-12-05 14:22:43.674621","[20.88, 25.24, 25.37, 24.45, -273.15]"
"2017-12-05 14:22:53.754304","[21.02, 24.78, 24.8, 24.41, -273.15]"
"2017-12-05 14:23:03.837809","[21.02, 25.09, 25.15, 24.65, -273.15]"
"2017-12-05 14:23:13.917370","[20.64, 24.44, 24.57, 25.03, -273.15]"
"2017-12-05 14:23:23.996921","[20.56, 24.44, 24.95, 24.91, -273.15]"
"2017-12-05 14:23:34.076609","[20.52, 24.76, 24.93, 24.77, -273.15]"
"2017-12-05 14:23:44.160116","[20.5, 24.69, 24.81, 25.19, -273.15]"
"2017-12-05 14:23:54.239673","[20.59, 24.88, 24.77, 23.76, -273.15]"
"2017-12-05 14:24:04.319225","[20.34, 25.06, 24.66, 24.64, -273.15]"
"2017-12-05 14:24:14.402844","[20.28, 24.89, 24.47, 24.68, -273.15]"
"2017-12-05 14:24:24.482419","[20.47, 24.8, 24.86, 24.83, -273.15]"
"2017-12-05 14:24:34.561975","[20.09, 24.67, 24.85, 24.7, -273.15]"
"2017-12-05 14:24:44.645590","[20.21, 24.6, 24.21, 26.11, -273.15]"
"2017-12-05 14:24:54.725153","[19.63, 24.78, 25.07, 24.88, -273.15]"
"2017-12-05 14:25:04.804722","[19.3, 24.99, 24.81, 24.82, -273.15]"
"2017-12-05 14:25:14.888314","[20.22, 24.77, 24.75, 24.66, -273.15]"
"2017-12-05 14:25:24.967899","[19.97, 24.9, 25.07, 25.04, -273.15]"
"2017-12-05 14:25:35.047468","[19.7, 24.91, 24.75, 25.24, -273.15]"
"2017-12-05 14:25:45.131079","[19.81, 24.33, 24.73, 24.66, -273.15]"
"2017-12-05 14:25:55.210618","[19.86, 24.97, 24.97, 25.07, -273.15]"
"2017-12-05 14:26:05.290204","[19.96, 24.93, 24.76, 24.51, -273.15]"
